;scaler;scaler_object;pca;pca_object;umap;umap_object;log;log_object;fit_time;fit_time_std;score_time;score_time_std;test_BIC;test_BIC_std;test_sensitivity;test_sensitivity_std;test_specificity;test_specificity_std;test_NPV;test_NPV_std;test_PPV;test_PPV_std;test_balanced_accuracy;test_balanced_accuracy_std;test_f1;test_f1_std
253;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02422804832458496;0.001027611729898102;0.013639068603515625;0.0009708769234962834;49.046733264840064;1.3371911540757964;0.6007799055069818;0.02676389890825359;0.501992158804051;0.016133917431454734;0.41726644691594644;0.018881002270749705;0.6793931330260575;0.012473925934789853;0.5513860321555163;0.016268102260999204;0.6376342975493562;0.019831999987398916
254;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.024229955673217774;0.0005724652332502157;0.013120079040527343;0.001284772207097875;49.046733264840064;1.3371911540757964;0.6007799055069818;0.02676389890825359;0.501992158804051;0.016133917431454734;0.41726644691594644;0.018881002270749705;0.6793931330260575;0.012473925934789853;0.5513860321555163;0.016268102260999204;0.6376342975493562;0.019831999987398916
255;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.025612497329711915;0.0007270293227208073;0.014276552200317382;0.0023769588305767573;49.046733264840064;1.3371911540757964;0.6007799055069818;0.02676389890825359;0.501992158804051;0.016133917431454734;0.41726644691594644;0.018881002270749705;0.6793931330260575;0.012473925934789853;0.5513860321555163;0.016268102260999204;0.6376342975493562;0.019831999987398916
256;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.025274944305419923;0.0025143332871268046;0.013027667999267578;0.0014341738231892919;49.046733264840064;1.3371911540757964;0.6007799055069818;0.02676389890825359;0.501992158804051;0.016133917431454734;0.41726644691594644;0.018881002270749705;0.6793931330260575;0.012473925934789853;0.5513860321555163;0.016268102260999204;0.6376342975493562;0.019831999987398916
257;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.020932435989379883;0.002503991155958096;0.012860441207885742;0.0010571133122246564;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
258;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.021111106872558592;0.0018505988947809789;0.012708282470703125;0.0016088127760870642;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
259;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.020975208282470702;0.0023627188053967616;0.012500953674316407;0.0010071157680314037;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
260;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.022151803970336913;0.004103823750980062;0.013063287734985352;0.0013712957444212066;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
261;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02302212715148926;0.0028877351589379745;0.013503170013427735;0.0011454224312920198;50.28177501230217;2.5744073878455005;0.5739416705906872;0.046724214324773916;0.5019114620768221;0.021566731215052187;0.40178932637210013;0.03434011588969112;0.6691222499113151;0.025749819855057806;0.5379265663337547;0.03188047781892908;0.6178084729474033;0.03779480050645797
262;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.022784042358398437;0.002181251756194272;0.01317291259765625;0.0009701019843552129;50.28177501230217;2.5744073878455005;0.5739416705906872;0.046724214324773916;0.5019114620768221;0.021566731215052187;0.40178932637210013;0.03434011588969112;0.6691222499113151;0.025749819855057806;0.5379265663337547;0.03188047781892908;0.6178084729474033;0.03779480050645797
263;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02337498664855957;0.0026770494112379876;0.013624811172485351;0.0010319566342314379;50.28177501230217;2.5744073878455005;0.5739416705906872;0.046724214324773916;0.5019114620768221;0.021566731215052187;0.40178932637210013;0.03434011588969112;0.6691222499113151;0.025749819855057806;0.5379265663337547;0.03188047781892908;0.6178084729474033;0.03779480050645797
264;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02313995361328125;0.0028680172620516088;0.013025712966918946;0.0003148560341278947;50.28177501230217;2.5744073878455005;0.5739416705906872;0.046724214324773916;0.5019114620768221;0.021566731215052187;0.40178932637210013;0.03434011588969112;0.6691222499113151;0.025749819855057806;0.5379265663337547;0.03188047781892908;0.6178084729474033;0.03779480050645797
265;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.019256401062011718;0.0020976111877454955;0.013175296783447265;0.0009969907802107143;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
266;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.019387292861938476;0.0019027979064207058;0.013880348205566407;0.0019163621976118215;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
267;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.01959547996520996;0.0015914309276085505;0.013621377944946288;0.002877429671742429;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
268;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.020616531372070312;0.0020137724403895816;0.01372075080871582;0.0006502970831026659;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
269;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.024974250793457033;0.0012344522808147064;0.013748979568481446;0.0008368446534730881;51.664693424085996;1.0908639159564226;0.535632884737797;0.03497344525172903;0.5163278705171349;0.02192130947011535;0.3876868857996564;0.00902679680640479;0.6604646248783531;0.006447725843659837;0.5259803776274661;0.00823282302087621;0.5914137462252418;0.02346729796494132
270;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.024965190887451173;0.0016017725308156848;0.014139747619628907;0.0008568902829187044;51.664693424085996;1.0908639159564226;0.535632884737797;0.03497344525172903;0.5163278705171349;0.02192130947011535;0.3876868857996564;0.00902679680640479;0.6604646248783531;0.006447725843659837;0.5259803776274661;0.00823282302087621;0.5914137462252418;0.02346729796494132
271;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.0255279541015625;0.0011251354847632204;0.014423179626464843;0.0020640609961759;51.664693424085996;1.0908639159564226;0.535632884737797;0.03497344525172903;0.5163278705171349;0.02192130947011535;0.3876868857996564;0.00902679680640479;0.6604646248783531;0.006447725843659837;0.5259803776274661;0.00823282302087621;0.5914137462252418;0.02346729796494132
272;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.025143527984619142;0.0003489491065754377;0.014025449752807617;0.0017415783801104188;51.664693424085996;1.0908639159564226;0.535632884737797;0.03497344525172903;0.5163278705171349;0.02192130947011535;0.3876868857996564;0.00902679680640479;0.6604646248783531;0.006447725843659837;0.5259803776274661;0.00823282302087621;0.5914137462252418;0.02346729796494132
273;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.022332000732421874;0.0007900114164389751;0.013445758819580078;0.0012251017936819697;43.835741513436425;0.010214906677271665;0.9999093381686311;0.00036264732547595105;0.0;0.0;;;0.6372724638698087;4.8089104672796574e-05;0.4999546690843156;0.00018132366273797553;0.7784287378778177;0.00010770966302289135
274;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.023344087600708007;0.0018113640035227235;0.01459193229675293;0.0019623091346656135;43.835741513436425;0.010214906677271665;0.9999093381686311;0.00036264732547595105;0.0;0.0;;;0.6372724638698087;4.8089104672796574e-05;0.4999546690843156;0.00018132366273797553;0.7784287378778177;0.00010770966302289135
275;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.02250332832336426;0.0010846078673448433;0.014147281646728516;0.0005950742804270344;43.835741513436425;0.010214906677271665;0.9999093381686311;0.00036264732547595105;0.0;0.0;;;0.6372724638698087;4.8089104672796574e-05;0.4999546690843156;0.00018132366273797553;0.7784287378778177;0.00010770966302289135
276;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.02277379035949707;0.0007368879450985715;0.01372995376586914;0.0009131530731300307;43.835741513436425;0.010214906677271665;0.9999093381686311;0.00036264732547595105;0.0;0.0;;;0.6372724638698087;4.8089104672796574e-05;0.4999546690843156;0.00018132366273797553;0.7784287378778177;0.00010770966302289135
277;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02692713737487793;0.001386913564276092;0.01359572410583496;0.001205220103534101;52.08748623020178;0.4389147112501082;0.5432044630860827;0.022357261484189792;0.48685449361455013;0.03217491593003814;0.37750940642102815;0.007201534285034479;0.6504010077117041;0.006758880892624342;0.5150294783503165;0.007547910995487743;0.5919070219234482;0.012063264091592182
278;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.02784867286682129;0.001672227963442715;0.015199804306030273;0.0011969880344690584;52.08748623020178;0.4389147112501082;0.5432044630860827;0.022357261484189792;0.48685449361455013;0.03217491593003814;0.37750940642102815;0.007201534285034479;0.6504010077117041;0.006758880892624342;0.5150294783503165;0.007547910995487743;0.5919070219234482;0.012063264091592182
279;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.028371667861938475;0.0025895676220332297;0.015421152114868164;0.0016648424226378058;52.08748623020178;0.4389147112501082;0.5432044630860827;0.022357261484189792;0.48685449361455013;0.03217491593003814;0.37750940642102815;0.007201534285034479;0.6504010077117041;0.006758880892624342;0.5150294783503165;0.007547910995487743;0.5919070219234482;0.012063264091592182
280;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.028337478637695312;0.002787302539420615;0.014661741256713868;0.0015047212383195272;52.08748623020178;0.4389147112501082;0.5432044630860827;0.022357261484189792;0.48685449361455013;0.03217491593003814;0.37750940642102815;0.007201534285034479;0.6504010077117041;0.006758880892624342;0.5150294783503165;0.007547910995487743;0.5919070219234482;0.012063264091592182
281;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.019588184356689454;0.002192779923511288;0.013925743103027344;0.0011107219381953405;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
282;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.02021784782409668;0.002030916942846424;0.014589548110961914;0.0011211081478040878;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
283;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.02014021873474121;0.002419743607207471;0.014796066284179687;0.0010348033180371439;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
284;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.020038032531738283;0.0025279949706827048;0.014107418060302735;0.0009316118966646276;43.83157582104819;0.007605497116465783;1.0;0.0;0.0;0.0;;;0.6372934240988181;0.00010558559763805562;0.5;0.0;0.7784718532170808;7.877170371096802e-05
285;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.024194860458374025;0.004565601667168121;0.015625572204589842;0.0016727262809107782;54.65757612747492;0.8851699491489385;0.48408711181742337;0.03212257539293126;0.49243002502138006;0.036311623230572694;0.3519758762699009;0.00981880051075986;0.6262791484166688;0.009691079008644738;0.48825856841940174;0.010476795053692254;0.5459376615889037;0.021488669437630895
286;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.02543501853942871;0.0026784906493947653;0.014885663986206055;0.0008831968009884764;54.65757612747492;0.8851699491489385;0.48408711181742337;0.03212257539293126;0.49243002502138006;0.036311623230572694;0.3519758762699009;0.00981880051075986;0.6262791484166688;0.009691079008644738;0.48825856841940174;0.010476795053692254;0.5459376615889037;0.021488669437630895
287;QuantileTransformer();QuantileTransformer();PCA(n_components=10,);PCA(n_components=10, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02481498718261719;0.0035585453791771096;0.01547846794128418;0.0013892083322567506;54.65757612747492;0.8851699491489385;0.48408711181742337;0.03212257539293126;0.49243002502138006;0.036311623230572694;0.3519758762699009;0.00981880051075986;0.6262791484166688;0.009691079008644738;0.48825856841940174;0.010476795053692254;0.5459376615889037;0.021488669437630895
