;scaler;scaler_object;pca;pca_object;umap;umap_object;log;log_object;test_BIC;test_BIC_std;test_sensitivity;test_sensitivity_std;test_specificity;test_specificity_std;test_NPV;test_NPV_std;test_PPV;test_PPV_std;test_balanced_accuracy;test_balanced_accuracy_std;test_f1;test_f1_std
1;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
2;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
3;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
4;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
5;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.17627901950132;0.0;0.5168168168168168;0.0;0.5077747989276139;0.0;0.3705007824726135;0.0;0.6521409624857901;0.0;0.5122958078722153;0.0;0.5766460043558385;0.0
6;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.17627901950132;0.0;0.5168168168168168;0.0;0.5077747989276139;0.0;0.3705007824726135;0.0;0.6521409624857901;0.0;0.5122958078722153;0.0;0.5766460043558385;0.0
7;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.17627901950132;0.0;0.5168168168168168;0.0;0.5077747989276139;0.0;0.3705007824726135;0.0;0.6521409624857901;0.0;0.5122958078722153;0.0;0.5766460043558385;0.0
8;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.001,);UMAP(min_dist=0.001, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.17627901950132;0.0;0.5168168168168168;0.0;0.5077747989276139;0.0;0.3705007824726135;0.0;0.6521409624857901;0.0;0.5122958078722153;0.0;0.5766460043558385;0.0
9;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
10;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
11;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
12;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
13;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";51.884877009425686;0.0;0.5165165165165165;0.0;0.5195710455764075;0.0;0.37572702597906166;0.0;0.6574923547400612;0.0;0.518043781046462;0.0;0.5785401950891356;0.0
14;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);51.884877009425686;0.0;0.5165165165165165;0.0;0.5195710455764075;0.0;0.37572702597906166;0.0;0.6574923547400612;0.0;0.518043781046462;0.0;0.5785401950891356;0.0
15;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";51.884877009425686;0.0;0.5165165165165165;0.0;0.5195710455764075;0.0;0.37572702597906166;0.0;0.6574923547400612;0.0;0.518043781046462;0.0;0.5785401950891356;0.0
16;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.01,);UMAP(min_dist=0.01, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";51.884877009425686;0.0;0.5165165165165165;0.0;0.5195710455764075;0.0;0.37572702597906166;0.0;0.6574923547400612;0.0;0.518043781046462;0.0;0.5785401950891356;0.0
17;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
18;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
19;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
20;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
21;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";53.147619053086764;0.0;0.4975975975975976;0.0;0.5045576407506702;0.0;0.35998469778117825;0.0;0.6419992251065478;0.0;0.501077619174134;0.0;0.5606496362713584;0.0
22;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);53.147619053086764;0.0;0.4975975975975976;0.0;0.5045576407506702;0.0;0.35998469778117825;0.0;0.6419992251065478;0.0;0.501077619174134;0.0;0.5606496362713584;0.0
23;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";53.147619053086764;0.0;0.4975975975975976;0.0;0.5045576407506702;0.0;0.35998469778117825;0.0;0.6419992251065478;0.0;0.501077619174134;0.0;0.5606496362713584;0.0
24;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.1,);UMAP(n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";53.147619053086764;0.0;0.4975975975975976;0.0;0.5045576407506702;0.0;0.35998469778117825;0.0;0.6419992251065478;0.0;0.501077619174134;0.0;0.5606496362713584;0.0
25;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
26;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
27;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
28;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
29;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.35667074002433;0.0;0.509009009009009;0.0;0.514745308310992;0.0;0.3699421965317919;0.0;0.6519230769230769;0.0;0.5118771586600005;0.0;0.5716694772344014;0.0
30;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.35667074002433;0.0;0.509009009009009;0.0;0.514745308310992;0.0;0.3699421965317919;0.0;0.6519230769230769;0.0;0.5118771586600005;0.0;0.5716694772344014;0.0
31;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.35667074002433;0.0;0.509009009009009;0.0;0.514745308310992;0.0;0.3699421965317919;0.0;0.6519230769230769;0.0;0.5118771586600005;0.0;0.5716694772344014;0.0
32;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.2,);UMAP(min_dist=0.2, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.35667074002433;0.0;0.509009009009009;0.0;0.514745308310992;0.0;0.3699421965317919;0.0;0.6519230769230769;0.0;0.5118771586600005;0.0;0.5716694772344014;0.0
33;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
34;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
35;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
36;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
37;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.453804743382875;0.0;0.506006006006006;0.0;0.5163538873994639;0.0;0.3692484662576687;0.0;0.6513335910320835;0.0;0.5111799467027349;0.0;0.5695453777251986;0.0
38;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.453804743382875;0.0;0.506006006006006;0.0;0.5163538873994639;0.0;0.3692484662576687;0.0;0.6513335910320835;0.0;0.5111799467027349;0.0;0.5695453777251986;0.0
39;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.453804743382875;0.0;0.506006006006006;0.0;0.5163538873994639;0.0;0.3692484662576687;0.0;0.6513335910320835;0.0;0.5111799467027349;0.0;0.5695453777251986;0.0
40;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.453804743382875;0.0;0.506006006006006;0.0;0.5163538873994639;0.0;0.3692484662576687;0.0;0.6513335910320835;0.0;0.5111799467027349;0.0;0.5695453777251986;0.0
41;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
42;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
43;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
